Label,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR
0,25.81,26.88,25.5,26.25,12,13,62,45,0.09,0.08,0.09,0.08,535,0.438461538462,0,0
0,25.81,26.94,25.5,26.25,12,13,61,45,0.11,0.08,0.13,0.07,530,0.315384615385,0,0
0,25.81,26.88,25.5,26.25,11,12,59,44,0.07,0.06,0.06,0.07,515,-1.30384615385,0,0
0,25.81,26.88,25.5,26.25,11,11,58,42,0.07,0.07,0.09,0.06,515,-1.41153846154,0,0
0,25.81,26.81,25.56,26.31,10,11,56,41,0.14,0.13,0.17,0.06,485,-1.86153846154,0,0
0,25.75,26.81,25.5,26.25,10,11,57,41,0.07,0.06,0.07,0.06,470,-2.25384615385,0,0
0,25.75,26.81,25.5,26.25,10,10,54,39,0.07,0.05,0.06,0.06,450,-1.44230769231,0,0
1,25.81,26.81,25.5,26.25,105,24,50,36,0.45,0.11,0.12,0.08,435,-1.41153846154,1,0
1,25.75,26.81,25.5,26.25,111,24,50,36,0.58,0.1,0.08,0.12,430,-1.46923076923,0,0
1,25.88,26.81,25.5,26.25,121,25,48,35,0.19,0.11,0.08,0.08,420,-1.35769230769,1,0
1,25.88,26.81,25.5,26.31,120,26,49,36,0.79,0.06,0.07,0.08,405,-1.06153846154,0,0
1,25.88,26.81,25.5,26.31,121,26,48,35,0.55,0.5,0.62,0.3,420,-0.0769230769231,0,0
1,25.94,26.81,25.5,26.31,120,25,46,35,0.08,0.06,0.07,0.07,425,0.365384615385,0,0
1,25.94,26.75,25.5,26.31,119,24,42,31,0.49,0.13,0.08,0.09,450,1.26538461538,1,0
1,26.0,26.81,25.5,26.31,119,24,40,29,0.21,0.06,0.08,0.06,455,1.41923076923,0,0
1,26.0,26.81,25.5,26.31,119,24,40,29,0.64,0.17,0.1,0.13,450,1.37692307692,0,0
1,26.0,26.81,25.5,26.25,119,24,39,29,0.64,0.1,0.11,0.06,455,1.40769230769,0,0
1,26.0,26.81,25.5,26.38,119,24,38,28,0.14,0.06,0.06,0.07,460,1.52692307692,1,0
1,26.0,26.75,25.5,26.31,119,24,37,27,1.08,0.17,0.21,0.17,470,1.58461538462,1,1
1,26.0,26.81,25.5,26.31,119,23,34,24,0.1,0.06,0.09,0.07,470,1.28461538462,0,0
1,26.06,26.81,25.5,26.38,118,22,28,20,2.02,0.15,0.11,0.11,505,1.39615384615,0,0
1,26.06,26.81,25.56,26.38,118,21,28,20,0.5,0.06,0.1,0.09,510,1.51538461538,1,0
1,26.06,26.81,25.5,26.38,118,21,26,20,0.13,0.11,0.1,0.08,515,1.6,0,0
1,26.06,26.81,25.5,26.31,115,20,21,14,0.08,0.05,0.07,0.07,535,0.561538461538,0,0
2,26.13,25.94,25.56,26.31,119,24,199,19,0.34,0.3,0.57,0.21,560,1.50384615385,0,1
2,26.13,25.94,25.56,26.31,119,24,199,18,0.85,0.05,1.65,0.06,565,1.60384615385,0,0
2,26.13,25.81,25.56,26.31,119,24,194,16,0.65,0.33,0.18,0.31,590,1.61923076923,1,1
2,26.13,25.81,25.63,26.38,119,24,193,15,0.07,0.18,0.16,0.08,595,1.47307692308,1,0
2,26.13,25.81,25.69,26.38,118,23,191,13,0.63,0.43,0.96,0.32,650,2.81538461538,1,1
2,26.19,25.81,25.69,26.31,118,23,190,12,0.76,0.62,1.32,0.53,675,2.82692307692,0,0
2,26.19,25.88,25.69,26.31,117,23,189,12,0.58,0.41,1.56,0.5,680,2.75769230769,0,1
2,26.19,25.81,25.69,26.31,118,23,190,11,0.88,0.41,0.39,0.34,690,2.5,0,0
2,26.19,25.81,25.69,26.31,117,23,188,11,3.6,0.25,0.85,0.23,700,2.41538461538,1,0
2,26.19,25.81,25.75,26.31,117,22,185,10,0.46,0.34,0.34,0.39,720,1.08461538462,0,0
2,26.19,25.81,25.75,26.31,117,22,185,10,0.64,0.54,1.34,0.46,715,-0.730769230769,0,0
2,26.19,25.88,25.75,26.25,118,22,185,9,0.48,0.21,0.45,0.1,730,-0.780769230769,0,0
3,26.19,26.0,25.75,26.31,150,242,186,12,0.47,0.25,0.54,0.32,770,2.81923076923,0,0
3,26.19,26.0,25.75,26.31,150,241,186,12,0.4,0.21,0.11,0.12,775,3.24615384615,0,0
3,26.19,26.0,25.75,26.31,150,239,185,12,1.08,0.83,2.46,0.89,780,3.50384615385,0,1
3,26.19,26.0,25.81,26.31,150,239,186,12,0.85,0.72,2.18,0.65,780,3.48846153846,1,1
3,26.19,26.0,25.81,26.31,150,237,185,11,0.59,0.36,1.07,0.37,775,3.09615384615,0,1
3,26.25,26.06,25.81,26.31,149,236,186,11,0.63,0.21,0.69,0.23,785,2.47307692308,0,1
3,26.19,26.13,25.81,26.38,150,236,186,11,0.67,0.26,0.6,0.08,805,1.37307692308,1,1
3,26.19,26.13,25.81,26.31,150,236,185,11,0.19,0.42,0.19,0.14,805,1.40769230769,1,1
3,26.19,26.19,25.81,26.31,149,234,185,11,0.37,0.34,0.08,0.09,825,1.87692307692,0,1
3,26.25,26.19,25.88,26.31,150,236,186,10,0.47,0.37,0.38,0.17,880,2.98461538462,1,0
3,26.25,26.19,25.88,26.31,150,235,185,10,3.06,0.54,3.52,0.63,885,3.21153846154,0,0
3,26.25,26.19,25.88,26.31,150,235,186,10,0.84,0.28,0.14,0.11,890,3.62307692308,1,0
3,26.25,26.25,25.88,26.31,149,234,185,10,0.08,0.3,0.13,0.06,945,2.87692307692,0,1
3,26.25,26.25,25.88,26.31,149,234,185,10,0.09,0.31,0.08,0.07,955,2.14230769231,0,0
3,26.25,26.31,25.88,26.44,149,234,185,10,0.09,0.47,0.29,0.11,965,2.06538461538,0,1
3,26.25,26.31,25.94,26.31,149,234,185,10,0.09,0.09,0.06,0.06,1005,2.38076923077,1,0
3,26.25,26.31,25.88,26.44,150,235,186,10,0.24,0.2,0.29,0.12,1010,2.13846153846,0,0
3,26.25,26.31,25.88,26.38,150,236,186,10,0.18,0.34,0.55,0.09,1015,1.94230769231,1,1
3,26.25,26.31,25.88,26.38,150,235,186,10,0.16,0.33,0.1,0.08,1025,1.95384615385,0,1
3,26.25,26.38,25.88,26.31,150,235,186,10,0.11,0.31,0.15,0.07,1030,2.01923076923,0,1
3,26.25,26.38,25.94,26.38,150,235,187,10,0.37,0.21,0.45,0.11,1050,2.11923076923,1,1
2,26.31,26.38,25.94,26.38,117,19,183,7,0.3,0.08,0.21,0.06,1055,1.69615384615,1,0
2,26.31,26.38,25.88,26.31,117,19,184,7,0.75,0.37,0.89,0.28,1055,1.42692307692,0,0
2,26.25,26.31,25.94,26.38,113,19,177,7,0.41,0.63,0.4,0.08,1035,-0.876923076923,0,0
2,26.25,26.31,25.94,26.31,113,18,177,7,0.21,0.16,0.51,0.18,1035,-1.14230769231,1,1
2,26.19,26.25,25.94,26.31,114,19,179,7,0.07,0.06,0.16,0.06,1035,0.169230769231,1,0
2,26.19,26.25,25.94,26.31,114,19,180,7,0.39,0.06,0.68,0.11,1040,0.0461538461538,0,0
2,26.25,26.25,25.94,26.31,114,19,179,7,0.09,0.07,0.91,0.09,1040,-0.0923076923077,0,0
2,26.25,26.25,25.94,26.31,114,19,179,7,0.1,0.05,0.1,0.07,1035,-0.242307692308,1,0
2,26.25,26.19,25.94,26.38,114,19,178,7,0.07,0.06,0.11,0.06,1035,-0.453846153846,0,0
2,26.19,26.19,26.0,26.31,114,19,180,7,0.37,0.14,0.35,0.08,1025,-0.207692307692,1,0
2,26.25,26.19,26.0,26.31,114,19,179,7,1.57,0.54,0.61,0.25,1025,-1.0,1,1
2,26.25,26.19,25.94,26.31,114,19,180,7,0.18,0.43,0.5,0.45,1035,-0.742307692308,0,0
2,26.25,26.13,26.0,26.31,114,19,180,7,0.07,0.05,0.12,0.07,1005,-0.6,0,0
2,26.25,26.13,26.0,26.25,114,19,180,7,0.08,0.16,0.16,0.11,1015,-0.553846153846,0,0
2,26.25,26.13,25.94,26.31,114,19,180,7,0.09,0.07,0.49,0.07,1015,-0.219230769231,0,0
2,26.19,26.13,25.94,26.25,114,19,180,7,0.21,0.09,0.08,0.08,1020,-0.00769230769231,0,0
2,26.19,26.13,25.94,26.31,114,19,180,7,0.32,0.59,0.24,0.22,1025,0.565384615385,0,0
2,26.19,26.13,25.94,26.25,114,19,180,7,0.42,0.18,0.25,0.1,1025,0.726923076923,1,0
2,26.19,26.13,25.94,26.25,115,19,180,7,0.34,0.49,1.26,0.23,1020,0.269230769231,0,0
2,26.19,26.13,25.94,26.25,115,19,181,7,0.08,0.05,0.37,0.07,1025,0.35,0,0
0,26.19,26.13,25.94,26.31,0,0,0,0,0.06,0.05,0.07,0.06,1030,0.334615384615,0,0
0,26.19,26.06,25.88,26.25,0,0,0,0,0.08,0.05,0.06,0.06,1020,0.965384615385,0,0
0,26.13,26.0,25.81,26.25,0,0,0,0,0.07,0.05,0.06,0.06,1000,-0.188461538462,0,0
0,26.06,25.94,25.75,26.19,0,0,0,0,0.07,0.05,0.05,0.06,980,-2.15769230769,0,0
0,26.06,25.94,25.69,26.13,0,0,0,0,0.06,0.05,0.06,0.06,950,-2.42692307692,0,0
0,26.0,25.88,25.69,26.13,0,0,0,0,0.07,0.05,0.06,0.06,940,-2.4,0,0
0,26.0,25.88,25.69,26.13,0,0,0,0,0.07,0.05,0.06,0.06,930,-2.56923076923,0,0
0,26.0,25.94,25.69,26.13,0,0,0,0,0.09,0.05,0.07,0.07,930,-2.59615384615,0,0
0,26.06,25.94,25.69,26.13,0,0,0,0,0.07,0.04,0.06,0.05,920,-2.75384615385,0,0
0,25.94,25.88,25.63,26.06,0,0,0,0,0.06,0.05,0.06,0.07,875,-2.65769230769,0,0
0,25.94,25.81,25.56,26.06,0,0,0,0,0.06,0.05,0.05,0.06,845,-2.67307692308,0,0
0,25.94,25.81,25.56,26.06,0,0,0,0,0.07,0.04,0.07,0.06,840,-2.07307692308,0,0
0,25.94,25.81,25.56,26.0,0,0,0,0,0.07,0.06,0.06,0.06,830,-1.78846153846,0,0
0,25.88,25.81,25.5,26.06,0,0,0,0,0.06,0.06,0.06,0.07,805,-1.65,0,0
0,25.81,25.81,25.5,26.0,0,0,0,0,0.07,0.05,0.06,0.07,775,-2.42307692308,0,0
0,25.88,25.81,25.5,26.06,0,0,0,0,0.06,0.05,0.06,0.06,760,-2.30769230769,0,0
0,25.88,25.75,25.44,26.06,0,0,0,0,0.06,0.05,0.06,0.07,750,-2.44615384615,0,0
0,25.88,25.75,25.5,26.06,0,0,0,0,0.07,0.04,0.06,0.07,755,-2.42307692308,0,0
0,25.88,25.75,25.44,26.06,0,0,0,0,0.06,0.04,0.06,0.07,750,-2.25384615385,0,0
0,25.88,25.75,25.44,26.06,0,0,0,0,0.07,0.05,0.06,0.07,750,-2.02692307692,0,0
0,25.81,25.75,25.44,26.13,0,0,0,0,0.07,0.04,0.06,0.06,740,-2.05,0,0
0,25.81,25.75,25.44,26.06,0,0,0,0,0.07,0.05,0.06,0.07,735,-2.09230769231,0,0
0,25.81,25.75,25.38,26.06,0,0,0,0,0.06,0.05,0.06,0.06,700,-1.80384615385,0,0
0,25.81,25.69,25.44,26.0,0,0,0,0,0.08,0.06,0.05,0.07,700,-1.63076923077,0,0
0,25.81,25.75,25.38,26.06,0,0,0,0,0.07,0.05,0.06,0.06,695,-1.32307692308,0,0
0,25.81,25.69,25.38,26.06,0,0,0,0,0.06,0.05,0.06,0.06,675,-1.45769230769,0,0
0,25.75,25.69,25.38,25.94,0,0,0,0,0.07,0.05,0.06,0.07,670,-1.74615384615,0,0
0,25.69,25.69,25.31,25.94,0,0,0,0,0.06,0.05,0.06,0.06,640,-2.33846153846,0,0
0,25.69,25.69,25.31,25.81,0,0,0,0,0.07,0.05,0.06,0.07,630,-2.32692307692,0,0
0,25.69,25.69,25.31,25.94,0,0,0,0,0.08,0.04,0.06,0.06,625,-2.34615384615,0,0
0,25.69,25.69,25.25,25.88,0,0,0,0,0.07,0.06,0.06,0.06,605,-2.9,0,0
0,25.75,25.69,25.31,25.88,0,0,0,0,0.07,0.05,0.06,0.07,590,-2.97692307692,0,0
0,25.69,25.63,25.31,25.81,0,0,0,0,0.06,0.05,0.06,0.06,590,-2.80769230769,0,0
0,25.69,25.63,25.31,25.81,0,0,0,0,0.07,0.05,0.06,0.06,590,-2.58461538462,0,0
0,25.69,25.63,25.25,25.75,0,0,0,0,0.06,0.05,0.06,0.06,560,-2.18076923077,0,0
0,25.69,25.63,25.25,25.75,0,0,0,0,0.07,0.06,0.06,0.05,560,-2.06153846154,0,0
0,25.69,25.63,25.31,25.81,0,0,0,0,0.07,0.05,0.06,0.06,550,-2.05769230769,0,0
0,25.69,25.63,25.25,25.81,0,0,0,0,0.06,0.05,0.06,0.07,540,-2.18076923077,0,0
0,25.63,25.63,25.25,25.81,0,0,0,0,0.06,0.05,0.06,0.07,520,-1.96538461538,0,0
0,25.63,25.63,25.25,25.75,0,0,0,0,0.07,0.06,0.06,0.06,520,-1.96923076923,0,0
0,25.63,25.63,25.25,25.81,0,0,0,0,0.07,0.05,0.06,0.06,510,-1.68846153846,0,0
0,25.63,25.63,25.19,25.75,0,0,0,0,0.08,0.05,0.09,0.06,505,-1.56923076923,0,0
0,25.56,25.56,25.19,25.81,0,0,0,0,0.06,0.05,0.07,0.06,455,-2.21923076923,0,0
0,25.63,25.63,25.19,25.81,0,0,0,0,0.07,0.05,0.06,0.06,455,-2.27307692308,0,0
0,25.63,25.56,25.19,25.81,0,0,0,0,0.07,0.04,0.06,0.07,445,-2.18846153846,0,0
0,25.56,25.56,25.19,25.81,0,0,0,0,0.06,0.07,0.06,0.07,440,-1.52307692308,0,0
0,25.56,25.56,25.19,25.69,0,0,0,0,0.07,0.04,0.07,0.06,430,-1.36153846154,0,0
0,25.56,25.56,25.13,25.69,0,0,0,0,0.07,0.05,0.06,0.07,430,-1.4,0,0
0,25.56,25.56,25.19,25.69,0,0,0,0,0.07,0.04,0.05,0.06,425,-1.42692307692,0,0
0,25.5,25.56,25.13,25.69,0,0,0,0,0.07,0.05,0.07,0.06,420,-1.40769230769,0,0
0,25.56,25.56,25.13,25.69,0,0,0,0,0.07,0.05,0.06,0.07,405,-1.44230769231,0,0
0,25.5,25.56,25.13,25.69,0,0,0,0,0.07,0.05,0.06,0.06,390,-1.52307692308,0,0
0,25.5,25.56,25.13,25.69,0,0,0,0,0.06,0.06,0.06,0.05,390,-1.66538461538,0,0
0,25.56,25.56,25.13,25.88,0,0,0,0,0.07,0.05,0.06,0.06,390,-1.66538461538,0,0
0,25.5,25.56,25.13,25.75,0,0,0,0,0.07,0.05,0.05,0.06,390,-1.60384615385,0,0
0,25.56,25.5,25.06,25.63,0,0,0,0,0.06,0.05,0.07,0.06,390,-0.546153846154,0,0
0,25.5,25.56,25.13,25.69,0,0,0,0,0.06,0.06,0.06,0.07,385,-0.111538461538,0,0
0,25.56,25.5,25.13,25.63,0,0,0,0,0.07,0.05,0.06,0.06,385,-0.273076923077,0,0
0,25.5,25.5,25.06,25.56,0,0,0,0,0.07,0.05,0.05,0.05,385,-0.246153846154,0,0
0,25.5,25.5,25.06,25.63,0,0,0,0,0.07,0.05,0.05,0.06,380,-0.242307692308,0,0
0,25.5,25.5,25.06,25.63,0,0,0,0,0.06,0.05,0.06,0.06,380,-0.25,0,0
0,25.5,25.5,25.06,25.69,0,0,0,0,0.06,0.05,0.06,0.06,380,-0.261538461538,0,0
0,25.44,25.5,25.06,25.63,0,0,0,0,0.07,0.05,0.06,0.06,380,-0.1,0,0
0,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.04,0.06,0.06,380,-0.0346153846154,0,0
0,25.5,25.5,25.0,25.63,0,0,0,0,0.06,0.05,0.05,0.06,380,0.0,0,0
0,25.5,25.5,25.06,25.56,0,0,0,0,0.07,0.1,0.06,0.06,380,0.0,0,0
0,25.44,25.44,25.0,25.56,0,0,0,0,0.07,0.05,0.07,0.06,380,0.0,0,0
0,25.44,25.44,25.06,25.56,0,0,0,0,0.07,0.05,0.06,0.08,375,-0.126923076923,0,0
0,25.44,25.44,25.0,25.63,0,0,0,0,0.08,0.05,0.06,0.06,375,-0.0461538461538,0,0
0,25.44,25.44,25.0,25.63,0,0,0,0,0.06,0.05,0.07,0.06,375,0.0,0,0
0,25.44,25.44,25.0,25.56,0,0,0,0,0.07,0.05,0.06,0.06,375,0.0,0,0
0,25.44,25.44,24.94,25.56,0,0,0,0,0.07,0.05,0.07,0.06,375,0.0,0,0
0,25.44,25.44,25.0,25.56,0,0,0,0,0.07,0.04,0.05,0.06,375,0.0,0,0
0,25.44,25.44,24.94,25.56,0,0,0,0,0.07,0.06,0.05,0.06,375,-0.0384615384615,0,0
0,25.44,25.44,24.94,25.56,0,0,0,0,0.07,0.05,0.07,0.06,370,-0.0807692307692,0,0
0,25.44,25.44,24.94,25.5,0,0,0,0,0.07,0.05,0.05,0.06,370,-0.0884615384615,0,0
0,25.44,25.44,24.94,25.63,0,0,0,0,0.06,0.06,0.06,0.07,370,0.0,0,0
0,25.44,25.44,24.94,25.69,0,0,0,0,0.06,0.04,0.07,0.06,370,0.0,0,0
0,25.44,25.44,24.94,25.69,0,0,0,0,0.07,0.05,0.06,0.07,370,-0.0423076923077,0,0
0,25.38,25.44,24.94,25.75,0,0,0,0,0.06,0.05,0.06,0.06,370,-0.0115384615385,0,0
0,25.38,25.44,24.94,25.75,0,0,0,0,0.07,0.06,0.06,0.06,365,-0.0846153846154,0,0
0,25.44,25.44,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,-0.103846153846,0,0
0,25.44,25.44,24.94,25.75,0,0,0,0,0.06,0.05,0.06,0.06,370,-0.0423076923077,0,0
0,25.44,25.38,24.94,25.69,0,0,0,0,0.07,0.05,0.06,0.06,370,-0.00384615384615,0,0
0,25.44,25.38,24.94,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.0961538461538,0,0
0,25.38,25.38,24.94,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0384615384615,0,0
0,25.38,25.44,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.0269230769231,0,0
0,25.38,25.44,24.94,25.69,0,0,0,0,0.06,0.05,0.06,0.06,365,-0.138461538462,0,0
0,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.05,0.06,365,0.0,0,0
0,25.38,25.44,24.94,25.75,0,0,0,0,0.08,0.04,0.06,0.06,365,0.0,0,0
0,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,0.07,365,0.0,0,0
0,25.38,25.38,24.88,25.75,0,0,0,0,0.06,0.05,0.07,0.06,365,0.0,0,0
0,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0
0,25.38,25.38,24.88,25.75,0,0,0,0,0.06,0.04,0.06,0.07,365,0.0,0,0
0,25.38,25.38,24.88,25.75,0,0,0,0,0.06,0.06,0.06,0.06,365,0.0,0,0
0,25.38,25.38,24.88,25.69,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0
0,25.31,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,0.0,0,0
0,25.38,25.38,24.81,25.75,0,0,0,0,0.06,0.06,0.06,0.06,365,0.0,0,0
0,25.38,25.38,24.88,25.75,0,0,0,0,0.06,0.06,0.07,0.06,365,0.0,0,0
0,25.38,25.38,24.88,25.75,0,0,0,0,0.06,0.05,0.07,0.06,365,0.0,0,0
0,25.38,25.38,24.81,25.69,0,0,0,0,0.07,0.04,0.06,0.06,365,0.0,0,0
0,25.31,25.38,24.88,25.75,0,0,0,0,0.06,0.04,0.06,0.06,365,0.0,0,0
0,25.38,25.38,24.81,25.75,0,0,0,0,0.06,0.05,0.06,0.07,365,0.0,0,0
0,25.38,25.31,24.81,25.69,0,0,0,0,0.06,0.05,0.06,0.06,365,-0.0576923076923,0,0
0,25.31,25.38,24.88,25.69,0,0,0,0,0.06,0.05,0.06,0.07,360,-0.130769230769,0,0
0,25.31,25.38,24.81,25.63,0,0,0,0,0.06,0.04,0.06,0.06,365,-0.115384615385,0,0
0,25.31,25.38,24.81,25.69,0,0,0,0,0.06,0.05,0.06,0.06,365,-0.0384615384615,0,0
0,25.31,25.38,24.81,25.69,0,0,0,0,0.07,0.05,0.05,0.06,360,-0.0615384615385,0,0
0,25.31,25.38,24.81,25.69,0,0,0,0,0.06,0.05,0.06,0.06,365,-0.00769230769231,0,0
0,25.31,25.38,24.81,25.69,0,0,0,0,0.06,0.05,0.06,0.06,365,0.0115384615385,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.07,0.06,0.07,0.06,360,-0.0923076923077,0,0
0,25.31,25.38,24.75,25.69,0,0,0,0,0.06,0.05,0.06,0.05,360,0.0230769230769,0,0
0,25.31,25.31,24.81,25.63,0,0,0,0,0.06,0.05,0.07,0.06,360,-0.0923076923077,0,0
0,25.31,25.31,24.75,25.69,0,0,0,0,0.07,0.05,0.06,0.07,360,-0.0961538461538,0,0
0,25.31,25.31,24.75,25.63,0,0,0,0,0.06,0.05,0.06,0.07,360,-0.0807692307692,0,0
0,25.31,25.31,24.81,25.69,0,0,0,0,0.06,0.05,0.06,0.06,360,0.0,0,0
0,25.31,25.31,24.81,25.63,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0384615384615,0,0
0,25.31,25.31,24.81,25.63,0,0,0,0,0.07,0.04,0.06,0.06,360,0.0269230769231,0,0
0,25.31,25.31,24.81,25.63,0,0,0,0,0.06,0.05,0.06,0.06,360,-0.0115384615385,0,0
0,25.31,25.31,24.75,25.63,0,0,0,0,0.06,0.04,0.07,0.06,360,-0.0192307692308,0,0
0,25.31,25.31,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.0269230769231,0,0
0,25.31,25.31,24.81,25.63,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.0346153846154,0,0
0,25.31,25.31,24.75,25.63,0,0,0,0,0.06,0.05,0.06,0.06,360,0.0,0,0
0,25.31,25.31,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0
0,25.25,25.31,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0
0,25.31,25.31,24.75,25.63,0,0,0,0,0.07,0.05,0.07,0.06,360,0.0,0,0
0,25.25,25.31,24.75,25.63,0,0,0,0,0.07,0.06,0.06,0.06,360,0.0,0,0
0,25.25,25.31,24.75,25.63,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0
0,25.25,25.31,24.75,25.69,0,0,0,0,0.06,0.05,0.06,0.06,360,0.0,0,0
0,25.25,25.31,24.75,25.56,0,0,0,0,0.06,0.05,0.06,0.07,360,0.0,0,0
0,25.25,25.31,24.75,25.56,0,0,0,0,0.06,0.05,0.05,0.05,360,0.0,0,0
0,25.25,25.31,24.69,25.63,0,0,0,0,0.06,0.04,0.06,0.06,360,0.0,0,0
0,25.25,25.25,24.69,25.63,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0
0,25.25,25.25,24.75,25.69,0,0,0,0,0.06,0.06,0.06,0.06,360,0.0,0,0
0,25.25,25.25,24.69,25.63,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0
0,25.25,25.31,24.69,25.63,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0
0,25.25,25.31,24.69,25.63,0,0,0,0,0.07,0.04,0.06,0.05,360,0.0,0,0
0,25.25,25.25,24.69,25.63,0,0,0,0,0.07,0.05,0.06,0.07,360,0.0,0,0
0,25.25,25.25,24.75,25.63,0,0,0,0,0.06,0.06,0.06,0.06,360,0.0,0,0
0,25.25,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0
0,25.25,25.25,24.69,25.63,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0
0,25.25,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.05,0.06,360,0.0,0,0
0,25.25,25.25,24.69,25.63,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0
0,25.25,25.25,24.75,25.63,0,0,0,0,0.06,0.05,0.06,0.06,360,0.0,0,0
0,25.25,25.25,24.69,25.56,0,0,0,0,0.06,0.05,0.06,0.06,360,0.0,0,0
0,25.25,25.25,24.69,25.63,0,0,0,0,0.07,0.05,0.07,0.06,360,0.0,0,0
0,25.25,25.25,24.69,25.63,0,0,0,0,0.07,0.05,0.07,0.07,360,0.0,0,0
0,25.25,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.07,360,0.0,0,0
0,25.19,25.25,24.69,25.63,0,0,0,0,0.06,0.05,0.06,0.06,360,0.0,0,0
0,25.19,25.25,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0
0,25.19,25.25,24.69,25.63,0,0,0,0,0.07,0.05,0.06,0.07,360,0.0,0,0
0,25.25,25.25,24.69,25.63,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0,0,0
0,25.19,25.25,24.69,25.63,0,0,0,0,0.07,0.05,0.05,0.06,360,0.0,0,0
0,25.25,25.25,24.69,25.56,0,0,0,0,0.06,0.05,0.05,0.07,360,0.0,0,0
0,25.19,25.25,24.63,25.5,0,0,0,0,0.06,0.05,0.06,0.06,360,0.0,0,0
0,25.19,25.25,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0
0,25.19,25.25,24.63,25.56,0,0,0,0,0.07,0.05,0.06,0.06,355,-0.0461538461538,0,0
0,25.19,25.25,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0.00384615384615,0,0
0,25.19,25.19,24.69,25.56,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0346153846154,0,0
0,25.19,25.25,24.63,25.5,0,0,0,0,0.07,0.06,0.05,0.07,360,0.0461538461538,0,0
0,25.19,25.19,24.63,25.5,0,0,0,0,0.08,0.05,0.06,0.05,360,0.0,0,0
0,25.19,25.25,24.63,25.5,0,0,0,0,0.07,0.05,0.07,0.05,360,0.0,0,0
0,25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.07,360,0.0,0,0
0,25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.0346153846154,0,0
0,25.19,25.19,24.56,25.5,0,0,0,0,0.06,0.05,0.06,0.06,360,0.0346153846154,0,0
0,25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0692307692308,0,0
0,25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.05,360,0.0923076923077,0,0
0,25.19,25.25,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0
0,25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,0.0,0,0
0,25.19,25.19,24.63,25.5,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.0423076923077,0,0
0,25.13,25.19,24.56,25.5,0,0,0,0,0.07,0.05,0.06,0.07,360,-0.0115384615385,0,0
0,25.13,25.13,24.56,25.44,0,0,0,0,0.06,0.05,0.05,0.05,360,-0.0230769230769,0,0
0,25.13,25.19,24.56,25.44,0,0,0,0,0.07,0.05,0.05,0.06,355,-0.188461538462,0,0
0,25.19,25.13,24.56,25.5,0,0,0,0,0.07,0.06,0.06,0.06,355,-0.176923076923,0,0
0,25.13,25.19,24.56,25.5,0,0,0,0,0.06,0.05,0.06,0.06,355,-0.165384615385,0,0
0,25.13,25.19,24.56,25.44,0,0,0,0,0.06,0.05,0.05,0.05,355,-0.134615384615,0,0
