Label,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.052555695,71,0,33.0,,8,0,0,0,0.0
0,0.019710008,27,0,0.287952008,6000.0,20,0,2,0,1.0
0,0.30176908,25,0,0.761266748,820.0,5,0,0,0,0.0
1,0.9999999,50,2,0.128019783,5256.0,1,0,0,1,0.0
0,0.069862673,52,0,0.24256312,12000.0,10,0,1,0,1.0
0,0.362660663,87,0,2453.0,,7,5,0,0,1.0
0,0.004619908,89,0,0.001465201,4094.0,3,0,0,0,0.0
0,0.253589807,62,0,0.354185833,25000.0,8,0,3,0,1.0
0,0.84648898,43,0,0.285285786,6000.0,5,0,0,0,2.0
0,0.715631969,27,1,0.229667657,3700.0,7,0,0,0,0.0
0,0.194204502,58,0,0.443503766,15000.0,11,0,3,0,4.0
0,0.363202337,74,1,0.592212576,3800.0,17,0,1,0,0.0
0,0.344975359,51,0,0.263497923,6500.0,6,0,2,0,0.0
0,0.028648568,51,0,0.006848377,7300.0,2,0,0,0,0.0
0,0.199084831,43,0,0.44335206,4271.0,9,0,0,0,2.0
0,0.019642175,52,0,0.480835664,6078.0,18,0,1,0,1.0
0,0.032270333,58,0,1056.0,,8,0,1,0,2.0
0,0.014725934,40,0,0.001211754,3300.0,2,0,0,0,0.0
0,0.330066993,40,0,0.475524476,1000.0,3,0,0,0,5.0
0,0.116795684,51,0,0.199635113,14250.0,10,0,2,0,2.0
0,0.132607665,63,1,0.425324675,7083.0,14,0,1,0,0.0
0,0.0,74,1,89.0,,3,1,0,0,
0,1.368178324,27,0,0.092725819,1250.0,2,4,0,0,2.0
0,0.481257687,77,0,2911.0,,10,0,2,0,0.0
0,0.7032595,49,0,0.275990844,8300.0,12,0,2,0,1.0
1,0.903654485,46,0,3436.0,,4,0,2,0,0.0
0,0.988983747,66,0,5488.0,,18,0,1,0,1.0
0,0.038137409,43,0,0.365331364,10833.0,8,0,1,0,2.0
0,0.116719393,72,0,1402.0,,19,0,1,0,0.0
0,0.9999999,44,0,0.450014489,3450.0,2,1,2,0,3.0
0,0.9999999,46,0,0.308855292,12500.0,8,0,2,0,5.0
0,0.022934255,63,1,1.381225699,5400.0,18,1,4,0,1.0
0,1.564529559,63,0,2966.0,,4,0,1,0,0.0
0,0.25874825,43,0,1.136430462,3400.0,5,0,1,0,2.0
1,0.537629205,49,0,0.696509582,10800.0,26,0,2,0,4.0
0,0.0,78,0,389.0,,9,0,1,0,0.0
0,0.119707275,61,0,0.322396343,6125.0,10,0,1,0,0.0
0,0.168105407,47,1,0.676256614,6047.0,13,0,1,0,3.0
0,0.033429962,64,0,0.230442478,8474.0,7,0,1,0,1.0
1,0.601577299,51,2,7048.0,,15,0,2,0,0.0
0,0.514950166,45,1,147.0,,2,0,0,0,0.0
0,0.888127797,40,0,0.128297795,8300.0,1,0,0,0,3.0
0,0.025838966,40,0,0.191694606,17000.0,4,0,2,0,3.0
0,0.077665036,66,0,0.291598269,6700.0,16,0,1,0,0.0
0,0.9999999,70,0,0.166211471,5125.0,4,0,1,0,0.0
0,0.058612379,63,0,0.117400419,6200.0,3,0,0,0,0.0
0,0.04194966,76,1,0.420664207,5148.0,11,0,1,0,1.0
0,0.092697683,44,0,0.692600653,1837.0,10,0,2,0,0.0
0,0.062095731,55,0,4090.0,,10,0,2,0,1.0
0,0.72859814,53,0,5121.0,,9,0,1,0,0.0
0,0.003744721,80,0,0.002090704,6217.0,13,0,0,0,0.0
0,0.440879927,35,0,0.976569822,3200.0,5,0,2,0,1.0
1,0.462726965,63,0,2795.0,,13,0,1,0,1.0
0,0.9999999,58,0,0.0,,0,0,0,0,0.0
0,0.008266396,39,1,0.502764381,8500.0,16,0,3,0,0.0
0,0.045437342,78,0,0.091316932,6909.0,8,0,1,0,0.0
0,0.189212718,39,0,0.517059318,25000.0,16,0,2,0,2.0
0,0.594971221,48,0,58.0,,2,0,0,0,
0,0.663630166,56,0,0.302815616,27382.0,10,0,2,0,1.0
0,0.0667385,49,1,0.309584727,10161.0,14,0,2,0,0.0
1,0.9999999,48,0,0.211489426,6666.0,2,1,1,1,2.0
0,0.072771362,45,0,0.085157731,5800.0,6,0,0,0,0.0
1,0.848191968,51,0,0.147221709,10833.0,6,1,1,1,1.0
0,0.049186325,45,0,0.183070866,5079.0,6,0,0,0,4.0
0,0.114118118,54,0,0.656862745,1121.0,3,0,0,0,1.0
0,0.9999999,34,1,0.269558482,1290.0,1,0,0,0,1.0
0,0.210842596,49,0,0.674865027,5000.0,21,0,4,0,0.0
0,0.670528338,71,2,0.782880724,7511.0,23,0,3,0,0.0
0,0.122187781,78,0,36.0,,4,0,0,0,0.0
0,0.135427715,48,0,0.497916432,8878.0,20,0,2,0,3.0
0,0.008330837,81,0,17.0,,3,0,0,0,
0,0.208850213,59,1,0.444505798,3621.0,7,0,1,1,1.0
0,0.263062831,38,0,0.274597731,3790.0,4,1,1,1,2.0
0,0.9999999,38,1,0.063860668,6200.0,2,0,0,0,1.0
0,0.03858761,54,0,0.005279578,12500.0,3,0,0,0,2.0
0,0.960053262,23,0,21.0,,1,0,0,0,0.0
0,0.005871921,42,1,0.274589829,12250.0,15,0,3,0,3.0
0,0.023221362,77,0,0.254728878,3964.0,7,0,1,0,0.0
0,0.024315419,87,0,109.0,,5,0,0,0,0.0
0,0.9999999,31,0,0.232683983,7391.0,12,0,1,0,1.0
0,0.03824044,41,0,1393.0,,4,0,1,0,
1,1.10167582,54,0,0.121319853,9000.0,4,3,0,0,3.0
0,0.047815692,48,0,0.305029995,6500.0,8,0,1,0,1.0
0,0.729626588,60,0,0.602799067,3000.0,8,0,0,0,0.0
1,0.9999999,51,0,0.0,,1,0,0,0,5.0
0,0.942152276,57,4,0.866853259,2500.0,11,1,1,3,1.0
0,0.203161192,44,2,0.642339415,4000.0,35,0,2,0,2.0
0,0.147259112,40,0,0.525158281,3000.0,7,0,1,0,1.0
1,0.9999999,41,0,0.061292472,1500.0,1,2,0,0,2.0
0,0.9999999,55,0,0.237097939,18000.0,10,0,1,0,0.0
0,0.615972526,42,0,0.273454952,5371.0,9,0,1,0,1.0
0,0.431022759,48,0,323.0,,1,0,0,0,0.0
0,0.953868204,47,0,0.866783304,4000.0,12,0,1,0,3.0
0,0.004534778,62,0,0.237533998,3308.0,5,0,1,0,0.0
0,0.011200309,61,0,0.271838692,16266.0,15,0,2,0,0.0
0,0.0,55,0,0.0,3880.0,2,0,0,0,2.0
0,0.24485423,47,0,0.352941176,6952.0,6,0,2,0,2.0
0,0.785447039,66,1,0.93786063,2252.0,4,0,2,0,0.0
0,0.681647737,52,0,0.390801314,7000.0,8,0,1,0,0.0
0,0.167820415,72,0,0.120809899,4444.0,5,0,0,0,1.0
0,0.175386172,46,0,0.1852196,16142.0,5,0,2,0,3.0
0,0.055637774,76,0,44.0,,2,0,0,0,0.0
0,0.131316739,42,0,0.075191225,6928.0,5,0,0,0,5.0
0,0.473918776,40,0,0.531786199,8100.0,13,0,4,0,3.0
0,0.005096445,60,0,0.023224308,5166.0,4,0,1,0,0.0
0,0.030684365,37,1,5.0,,2,0,0,0,0.0
0,0.082476701,42,0,0.882547496,13000.0,8,0,5,0,0.0
0,0.396255211,32,0,0.244972578,2187.0,5,0,0,0,1.0
0,0.971757475,41,0,0.447413165,4116.0,9,0,1,0,1.0
0,0.07563111,43,0,0.238251501,16150.0,12,0,2,0,3.0
0,0.022037749,86,0,0.012395042,2500.0,12,0,0,0,2.0
0,0.6255276,57,0,0.810077229,13336.0,18,0,4,0,0.0
0,0.132315282,52,0,1249.0,,16,0,1,0,2.0
0,0.094397567,59,0,0.077324742,9000.0,9,0,0,0,0.0
0,0.051508046,66,0,0.1485701,4300.0,5,0,1,0,1.0
0,0.0,34,0,0.434477168,3700.0,5,0,1,0,1.0
0,0.262707627,38,0,0.51105097,6650.0,10,0,1,0,0.0
0,0.007782756,88,0,14.0,,5,0,0,0,0.0
0,0.049298357,64,0,281.0,,7,1,0,0,0.0
0,0.029123896,37,0,0.206802228,30342.0,10,0,3,0,2.0
1,0.9999999,45,0,0.435990003,3600.0,2,2,1,1,2.0
0,0.335732853,46,0,3331.0,,11,0,1,0,0.0
0,0.039838623,82,0,0.294772922,3500.0,11,0,1,0,0.0
0,0.0,77,0,22.0,,3,0,0,0,0.0
0,0.853536092,55,0,0.16603922,17796.0,10,0,0,0,2.0
0,0.9999999,50,0,0.0,2666.0,0,0,0,1,0.0
1,0.45711431,65,0,0.66651439,6566.0,18,0,2,0,1.0
0,0.095059216,63,0,2173.0,0.0,11,0,1,0,0.0
0,0.980364156,43,0,0.448189763,800.0,3,0,0,0,1.0
0,0.385129028,40,0,1.121651786,2687.0,9,0,2,0,1.0
0,0.005299956,62,0,0.002713898,7000.0,10,0,0,0,0.0
0,0.270909184,27,0,0.080195703,4700.0,9,0,0,0,1.0
0,0.235875415,45,0,0.020033389,11979.0,4,0,0,0,4.0
0,0.450079893,51,0,0.148375369,4400.0,9,0,0,0,3.0
0,0.9999999,82,0,0.0,2763.0,1,0,0,0,0.0
0,0.486377883,48,0,0.464237517,8150.0,17,0,2,0,3.0
0,0.129657189,55,0,0.506093369,16000.0,19,0,5,0,2.0
0,0.261198751,45,0,0.215854312,5600.0,6,0,0,0,3.0
0,0.037380062,32,0,0.064789634,6250.0,5,0,0,0,0.0
0,0.035613397,51,0,0.158655584,2766.0,9,0,0,0,1.0
0,0.335420273,69,0,0.1945529,10500.0,13,0,1,0,0.0
0,0.963854529,36,0,0.468562542,4500.0,5,0,1,0,1.0
0,0.9999999,62,0,0.281817677,18000.0,7,0,2,0,0.0
1,0.9999999,67,2,706.0,,2,3,0,2,0.0
0,1.026578073,41,2,0.740504082,2816.0,6,2,1,0,2.0
0,0.21854599,49,0,5395.0,,7,0,1,0,
0,0.09937538,44,0,0.482903419,5000.0,19,0,1,0,2.0
0,0.063982976,72,0,0.036049682,3300.0,4,0,0,0,1.0
0,0.298771024,48,0,0.101415776,3460.0,4,0,0,0,0.0
0,0.993200247,31,2,0.379711752,3607.0,3,0,0,0,2.0
0,0.269197443,50,0,0.517733158,5328.0,13,0,2,0,0.0
0,0.007630401,86,0,0.00209979,10000.0,4,0,0,0,0.0
0,0.083582819,55,0,0.283862916,10416.0,9,0,2,0,2.0
0,0.379603399,49,0,0.399014778,3450.0,6,0,2,0,2.0
0,0.630354195,57,0,0.250629723,10321.0,12,0,1,0,0.0
0,0.164244867,54,0,0.156321588,9166.0,7,0,1,0,2.0
0,0.039396479,49,0,0.21072857,12750.0,9,0,1,0,1.0
0,0.79487448,62,0,1.233797698,1650.0,6,0,1,0,0.0
0,0.475431525,52,1,0.683712121,1583.0,14,0,0,0,3.0
0,0.013112019,48,0,0.001674263,10750.0,6,0,0,0,3.0
0,0.160089007,50,0,3088.0,,8,0,2,0,0.0
0,0.543760012,42,0,1965.0,,11,0,1,0,3.0
0,0.626702997,23,0,20.0,,1,0,0,0,
0,0.179101026,63,0,0.36443926,6000.0,13,0,2,0,0.0
0,0.017353312,46,0,6282.0,,10,0,3,0,0.0
0,0.193161344,45,0,0.408798743,7000.0,9,0,1,0,1.0
0,0.071935396,53,0,0.290773067,4009.0,12,0,2,0,0.0
1,0.638961776,30,0,0.564647096,1600.0,10,0,0,0,0.0
0,0.089514122,53,0,0.229647406,10833.0,16,0,1,0,0.0
0,0.079112025,46,0,0.260487451,11036.0,6,0,2,0,4.0
0,0.9999999,31,0,435.0,1.0,2,0,1,0,1.0
0,0.036432152,55,0,0.217217408,10500.0,24,0,1,0,0.0
0,0.084756292,45,0,9.906298003,650.0,13,0,3,0,0.0
0,0.04047976,58,3,4334.0,0.0,9,0,3,0,0.0
1,0.966033966,63,3,0.716189947,3600.0,9,2,2,1,0.0
1,0.646979614,52,1,1.33808554,5400.0,19,0,3,0,2.0
0,0.0,54,0,0.265498331,8387.0,5,0,2,0,1.0
0,0.213256105,43,0,0.213612903,15499.0,10,0,2,0,2.0
0,0.026819923,59,0,0.655441679,2048.0,10,0,0,0,0.0
0,0.285755994,64,0,3063.0,,10,0,2,0,0.0
0,0.001702617,75,0,3.0,,10,0,0,0,0.0
1,0.243553806,47,0,0.315789474,11000.0,14,0,1,0,0.0
0,0.006747104,32,0,0.660487398,4800.0,19,0,3,0,2.0
0,0.325503627,76,0,0.482703459,5000.0,9,0,1,0,1.0
0,0.005360962,43,0,0.418550992,6500.0,6,0,2,0,0.0
0,0.912596401,49,0,744.0,,7,0,1,0,
0,0.689964792,40,0,2.460269865,666.0,10,0,0,0,2.0
0,0.035654782,45,2,2589.0,,14,0,2,0,2.0
0,0.007562453,64,0,12.0,,6,0,0,0,0.0
0,0.009249538,78,0,0.195990279,8229.0,8,0,1,0,0.0
0,0.447310538,34,0,0.13712168,6475.0,3,0,0,0,3.0
0,0.452579614,53,0,2.246376812,2000.0,12,0,2,0,4.0
0,0.107368097,26,0,752.0,0.0,8,0,0,0,0.0
0,0.380239919,52,0,0.68858478,2995.0,10,0,1,0,1.0
0,0.700771969,42,0,3017.0,,8,0,2,0,2.0
0,0.9999999,33,0,0.616055846,4583.0,7,0,2,0,2.0
0,0.411829533,52,1,0.611357587,3380.0,12,0,0,0,0.0
0,0.459673847,66,2,1948.0,,13,0,1,0,
0,0.109995849,53,0,0.422697163,8000.0,7,0,2,0,1.0
0,0.040035554,71,0,0.111080255,3600.0,6,0,0,0,0.0
0,0.216672696,64,0,4625.0,,13,0,1,0,0.0
0,0.367440276,55,0,1607.0,,8,0,2,0,0.0
1,0.9999999,24,0,0.117773019,1400.0,6,3,0,0,0.0
0,0.052678602,37,0,3279.0,,8,0,3,0,0.0
0,0.02023919,43,0,0.596963761,2041.0,7,0,1,0,2.0
0,0.145867099,34,0,0.35835629,4355.0,8,0,2,0,1.0
0,0.19911387,70,0,1018.0,,15,0,0,0,0.0
0,0.308013897,72,0,0.406998971,6800.0,12,0,2,0,0.0
0,0.512228888,32,0,0.0526876,1878.0,2,0,0,0,0.0
0,0.282262264,68,3,1.582768635,1032.0,8,0,1,0,0.0
0,0.07679647,61,0,0.320722383,7585.0,11,0,2,0,0.0
0,0.03256983,68,0,0.226043833,6250.0,7,0,1,0,1.0
0,0.06199009,79,0,0.288562028,5166.0,9,0,1,0,0.0
0,0.509056865,63,0,0.296489528,13416.0,13,0,2,0,1.0
0,0.007490894,63,0,0.134774317,4718.0,7,0,1,0,0.0
0,0.010239141,75,0,0.567487267,7067.0,13,0,3,0,0.0
0,1.037924152,28,0,0.49199608,3060.0,5,0,2,0,0.0
0,0.9999999,38,0,0.0,,1,0,0,0,0.0
0,0.057397738,69,0,91.0,,4,0,0,0,0.0
0,0.250202983,30,3,0.147687609,4583.0,9,0,0,0,0.0
0,0.0,50,0,2180.0,,12,0,1,0,3.0
0,0.0,61,0,235.0,,4,0,0,0,0.0
0,0.131703308,39,0,0.378801489,7792.0,9,0,1,0,2.0
0,0.286509152,56,1,0.214105793,11512.0,10,0,1,0,3.0
0,0.325568107,73,0,0.133236152,6859.0,8,0,1,0,0.0
0,0.675953383,40,0,0.462222222,3599.0,10,0,1,0,0.0
0,0.747178118,41,0,0.452769298,11464.0,13,0,1,0,1.0
0,0.163050451,45,0,0.49887778,4900.0,7,0,3,0,0.0
0,0.241507386,64,0,0.8242399,2400.0,9,0,1,0,0.0
0,0.062148867,57,0,1691.0,,10,0,1,0,0.0
0,0.162251696,49,0,0.183887793,14187.0,11,0,1,0,2.0
0,0.599481792,81,0,895.0,,15,0,0,0,0.0
0,0.028406355,81,0,0.006766696,3398.0,5,0,0,0,0.0
0,0.013289894,51,0,0.128158156,13100.0,4,0,2,0,3.0
0,0.0,68,1,0.396731534,9300.0,10,0,4,0,0.0
0,0.236274792,52,0,0.60288305,4300.0,11,0,1,0,1.0
0,0.142600412,60,0,0.405214317,4525.0,19,0,1,0,2.0
0,0.011660496,84,0,0.002767783,3612.0,5,0,0,0,0.0
0,0.897336947,61,1,0.798168498,10919.0,15,0,4,0,1.0
0,0.019339951,54,0,0.171223246,6400.0,6,0,1,0,1.0
0,0.081876725,56,0,0.00487961,12500.0,1,0,0,0,0.0
0,0.9999999,36,0,0.03019024,4835.0,0,1,0,0,3.0
0,0.30570577,67,0,0.867980006,3400.0,14,0,2,0,1.0
1,0.435892353,62,2,24466.0,,25,0,15,0,
1,1.011100754,42,2,0.19550125,3600.0,6,0,0,0,1.0
1,1.71257485,35,0,0.058776489,2500.0,1,1,0,0,0.0
0,0.098760339,41,0,0.154938957,9009.0,11,0,2,0,0.0
1,0.145784132,60,3,0.225803839,12346.0,12,0,2,0,1.0
0,0.060092162,42,0,0.62063228,1201.0,8,0,1,0,0.0
0,0.222156347,49,0,0.245525586,11900.0,12,0,2,0,2.0
0,0.936600374,28,2,0.357807653,2900.0,11,0,0,0,1.0
0,0.171707073,26,0,0.002651101,43000.0,6,0,0,0,0.0
0,0.02359941,72,0,1703.0,1.0,9,0,1,0,0.0
0,0.009186285,57,0,0.287844772,6235.0,6,0,1,0,0.0
0,0.807926563,48,0,0.62322396,9782.0,12,0,2,0,3.0
0,0.292625846,42,0,0.26958969,6750.0,10,0,2,0,0.0
0,0.427391362,42,0,0.507518314,7780.0,9,0,2,0,0.0
0,0.021158206,57,0,0.13758777,11250.0,15,0,1,0,0.0
0,0.010257556,73,0,2148.0,,9,0,2,0,0.0
0,0.00500864,49,0,0.007664112,3000.0,12,0,0,0,0.0
0,0.011444021,48,0,0.077323024,7500.0,9,0,0,0,0.0
0,0.070707397,41,0,0.287942412,5000.0,5,0,2,0,0.0
0,0.375237308,49,0,1.004422226,5200.0,8,0,3,0,3.0
0,0.162921774,67,2,0.727963526,3289.0,23,0,1,0,0.0
0,0.003666422,41,0,0.119542273,9000.0,3,0,1,0,0.0
0,0.119125392,62,0,1753.0,,4,0,1,0,0.0
1,0.752808989,26,2,217.0,,6,0,0,0,
0,0.044962546,41,0,73.0,,3,0,0,0,0.0
0,0.010999872,71,0,26.0,,13,0,0,0,0.0
0,0.0,84,0,0.0,2382.0,1,0,0,0,0.0
0,0.0,37,0,0.567886423,5000.0,4,0,2,0,0.0
0,0.009155015,37,0,0.075491573,5695.0,6,0,1,0,1.0
0,0.180533211,60,1,216.0,,14,0,0,0,
0,0.066086292,42,0,0.491884058,3449.0,4,0,1,0,0.0
0,0.265154171,40,0,0.576440647,5500.0,16,0,1,0,0.0
0,0.974635022,52,2,5608.0,,15,0,2,0,0.0
0,0.043524513,76,0,0.010076775,4167.0,3,0,0,0,0.0
0,0.182670297,45,0,0.142845482,12250.0,5,0,2,0,2.0
0,0.006468548,61,0,0.187054306,3645.0,5,0,1,0,1.0
0,0.044941443,71,0,0.208721011,7200.0,8,0,1,0,0.0
0,0.304756508,53,0,0.388268381,12444.0,9,0,2,0,2.0
0,0.9999999,34,0,0.163446475,5744.0,4,0,1,0,2.0
0,0.036509675,60,0,0.431989366,2256.0,8,0,1,0,0.0
1,0.336897337,28,2,0.545613597,4000.0,14,0,2,0,0.0
0,0.622683706,63,1,0.347362352,3468.0,7,2,0,1,1.0
0,0.89645842,56,3,10218.0,,22,0,5,0,0.0
0,1.333333333,27,1,751.0,,8,0,0,0,0.0
0,0.042823169,77,0,0.282399547,5300.0,9,0,1,0,0.0
0,0.556346236,27,0,0.17888563,3750.0,7,0,0,0,0.0
0,0.030934001,52,0,0.136297208,13000.0,9,0,1,0,0.0
0,0.098806103,55,0,3594.0,,9,0,2,0,0.0
0,0.499450018,52,0,0.040418621,11083.0,2,0,0,0,0.0
0,0.001674909,77,0,0.000714723,9793.0,13,0,0,0,0.0
0,0.065967016,23,0,0.005082095,2557.0,2,0,0,0,0.0
0,0.965406919,55,0,882.0,,3,0,0,0,0.0
0,0.35414965,45,1,0.348135213,8016.0,9,0,1,0,0.0
0,0.23855229,28,0,0.132670552,2916.0,3,0,0,0,0.0
1,0.9999999,42,2,0.557238639,4026.0,5,1,1,2,2.0
0,0.9999999,35,1,0.067194624,4166.0,2,0,0,0,0.0
0,0.036971629,57,0,0.41345553,4800.0,5,0,1,0,0.0
0,0.328146061,47,0,0.445912174,2800.0,12,0,0,0,2.0
0,0.137251912,27,0,0.063909037,5100.0,16,0,0,0,0.0
0,0.001808414,31,1,1.0,,5,0,0,0,
0,0.416292115,70,1,3309.0,,6,0,1,1,0.0
0,0.005060324,68,0,3265.0,,14,0,1,0,0.0
1,0.949236022,57,3,0.521766429,14333.0,15,0,3,1,1.0
0,0.02408065,44,0,0.137143381,10900.0,6,0,2,0,1.0
0,1.016163973,30,0,0.866011926,2850.0,9,0,1,0,0.0
1,0.9999999,52,0,0.040416933,4700.0,2,3,0,0,1.0
0,0.226742983,61,0,0.318333539,8088.0,3,0,1,0,3.0
0,0.009712434,65,0,0.272745451,5000.0,26,0,1,0,0.0
0,0.600105235,39,1,0.232262883,5355.0,4,0,1,0,5.0
0,0.017847944,78,0,0.152218348,8316.0,12,0,0,0,0.0
0,0.841349157,48,0,40.0,,1,0,0,0,0.0
0,0.9999999,39,0,0.191269577,3000.0,6,0,0,0,0.0
0,0.909287494,58,0,0.726263687,6666.0,16,0,2,0,0.0
0,0.055005487,51,0,0.232738363,20000.0,8,0,1,0,3.0
0,0.36890043,39,1,2632.0,,10,0,1,0,3.0
0,0.821847468,63,0,0.431699191,2100.0,5,0,0,0,0.0
0,0.31631129,46,0,1.131956015,3000.0,9,0,2,0,2.0
0,0.003869732,55,0,0.213432587,18000.0,13,0,1,0,0.0
0,0.421976557,49,0,0.511848815,10000.0,11,0,1,0,2.0
0,0.028754917,60,0,0.197020088,15033.0,3,0,1,0,0.0
0,0.051264717,79,0,0.00509704,5100.0,6,0,0,0,0.0
0,10821.0,51,0,2028.0,,7,0,1,0,
0,0.026376173,58,0,0.141497776,16183.0,9,0,2,0,2.0
1,0.854568914,37,1,0.431463181,6273.0,8,1,1,0,0.0
0,0.667923314,39,0,0.401717445,8500.0,8,0,2,0,0.0
0,0.003836546,54,0,0.288417167,6500.0,15,0,2,0,0.0
0,0.021852564,50,0,0.188624492,8614.0,20,0,1,0,0.0
0,0.006845445,57,0,0.009996298,2700.0,12,0,0,0,0.0
1,0.660692692,52,0,0.553793286,7565.0,14,1,2,1,1.0
0,0.681281841,53,0,2406.0,,15,0,1,0,0.0
0,0.019396121,67,0,0.200767591,11724.0,5,0,1,0,1.0
0,0.018266928,76,0,135.0,,12,1,0,0,0.0
0,0.002023004,63,0,0.471974784,7296.0,10,0,1,0,0.0
0,0.632412835,54,0,0.419826789,11892.0,9,0,2,0,4.0
0,0.011866853,46,0,0.1974,4999.0,11,0,1,0,3.0
0,0.350716198,48,1,1.088691796,4058.0,17,0,2,0,1.0
0,0.097254475,53,0,2236.0,,10,0,1,0,3.0
0,0.039485419,65,0,0.233109556,7000.0,6,0,1,0,0.0
0,0.0,53,0,0.537658298,4500.0,13,0,3,0,0.0
0,0.080086012,51,0,1259.0,,6,0,0,0,1.0
0,0.032102469,52,0,0.411286223,5900.0,10,0,3,0,8.0
0,0.00119984,32,0,0.128416804,5450.0,4,0,0,0,1.0
0,0.00652008,65,0,316.0,,6,0,0,0,0.0
0,0.871527658,65,0,1.724078835,2333.0,13,0,1,0,0.0
0,0.765375237,46,0,0.343272651,9557.0,13,0,2,0,1.0
0,0.179705074,33,0,0.757874016,1015.0,6,0,0,0,0.0
0,0.232115345,64,0,1461.0,,10,0,2,0,1.0
0,0.065867588,45,0,0.34219457,7071.0,8,0,1,0,0.0
0,0.355420359,70,0,2089.0,,10,0,0,0,0.0
0,0.464307436,51,0,0.538253129,7750.0,11,0,1,0,2.0
0,0.350038542,70,0,0.291102349,5832.0,25,0,0,0,1.0
0,0.249059086,51,0,0.274893265,7260.0,13,0,1,0,3.0
0,0.9999999,46,0,0.0,6283.0,0,0,0,0,2.0
0,0.844075646,60,0,0.604840831,3800.0,9,0,2,0,1.0
0,0.049241746,84,0,1490.0,,14,0,1,0,0.0
0,0.325783924,51,1,0.251033196,7500.0,13,0,0,0,1.0
0,0.9999999,58,0,0.0,,0,0,0,0,0.0
0,0.186120966,67,0,0.562602772,4256.0,34,0,1,0,0.0
0,0.014348751,33,0,0.25094981,5000.0,7,0,2,0,0.0
1,0.152836788,36,1,2.516038717,12500.0,28,0,15,0,0.0
0,0.9999999,59,0,0.213612767,5200.0,5,0,1,0,1.0
0,0.922676976,59,1,0.540715209,2320.0,2,0,1,0,5.0
0,0.160580575,54,0,0.323225722,7650.0,16,0,1,0,1.0
0,0.549813882,34,1,0.861207228,2600.0,10,0,1,0,0.0
0,0.420568628,42,0,0.534069982,3800.0,12,0,0,0,3.0
0,0.321976963,55,0,0.432445759,6083.0,15,0,1,0,0.0
0,0.168276332,79,0,0.08379694,2875.0,3,0,0,0,0.0
0,0.9999999,61,0,49.0,,3,0,0,0,0.0
0,0.9999999,48,0,75.0,,1,0,0,0,0.0
0,0.051970611,42,0,0.368652814,7266.0,8,0,3,0,3.0
0,0.133762208,69,0,0.257784973,10500.0,5,0,1,0,0.0
0,0.9999999,52,0,0.0,,1,1,0,0,0.0
0,0.041855559,56,0,1855.0,,18,0,2,0,0.0
0,0.082513467,60,0,0.299284172,8800.0,7,0,2,0,1.0
0,0.9999999,59,0,83.0,,2,0,0,0,0.0
0,0.066898268,49,1,41.0,,4,0,0,0,0.0
0,0.011566878,69,0,0.058857078,8766.0,11,0,2,0,0.0
0,1.012443753,51,0,0.112184097,4866.0,1,0,0,0,0.0
0,0.9999999,44,0,0.669133653,4593.0,7,0,3,0,0.0
1,0.095427984,39,0,2847.0,,17,0,2,0,2.0
0,0.042854082,38,0,0.002375297,7577.0,3,0,0,0,0.0
0,0.0,62,0,0.0,12600.0,6,0,0,0,1.0
0,0.682156762,49,1,0.531495391,11715.0,16,0,2,0,0.0
0,0.170127693,52,0,2033.0,,14,0,1,0,
0,0.730639029,53,0,0.424468922,5083.0,7,0,0,0,1.0
0,0.220051995,51,0,4116.0,,15,0,2,0,0.0
0,0.462181273,43,0,0.239185751,2750.0,5,0,0,0,3.0
0,0.054253011,39,0,0.00684438,5551.0,3,0,0,0,2.0
0,0.0,55,0,0.0,3900.0,1,0,0,0,3.0
0,0.014847585,50,0,0.452187582,3816.0,7,0,2,0,0.0
0,0.0659967,58,0,0.235978559,15297.0,4,0,1,0,2.0
0,0.042611237,61,0,0.279111018,19167.0,10,0,1,0,2.0
0,0.898596764,43,0,2.458949097,2435.0,11,0,3,0,1.0
0,0.5798178,63,0,0.119355426,10983.0,14,0,0,0,0.0
0,0.040454831,53,0,1496.0,,7,0,1,0,0.0
0,0.01740913,79,0,0.151842665,5643.0,15,0,1,0,0.0
0,0.004431637,56,0,3149.0,,12,0,1,0,0.0
0,0.9999999,22,0,7.0,,0,0,0,0,0.0
0,0.266780018,44,0,0.177355153,6782.0,17,0,1,1,1.0
0,0.522647735,38,0,0.404170237,3500.0,8,0,0,0,1.0
0,0.416230422,68,0,0.278052491,5257.0,7,0,1,0,1.0
0,0.060665169,29,0,0.043281471,3534.0,4,0,0,0,0.0
0,0.02870676,54,1,0.836465414,2500.0,10,0,2,0,0.0
0,0.002540942,78,0,989.0,,7,0,1,0,
1,0.557155419,42,1,0.388717442,8100.0,14,0,4,0,3.0
0,0.118094489,75,0,0.379112272,3829.0,6,0,1,0,0.0
0,0.531188826,47,0,1413.0,0.0,11,0,0,0,1.0
0,0.61045762,37,0,0.461934009,7000.0,11,0,1,0,0.0
0,0.819030162,25,0,0.0976388,4700.0,9,0,0,0,1.0
0,0.0,57,0,0.0,,5,0,0,0,1.0
