Label,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.132542699,51,0,0.43573307,6083.0,31,0,2,0,0.0
0,0.780728313,46,1,0.433139535,8943.0,8,0,1,0,3.0
0,0.547637795,39,0,0.928571429,3219.0,11,0,1,0,1.0
0,0.9999999,46,1,253.0,,2,1,0,0,0.0
0,0.87340611,57,1,0.287652077,7150.0,9,0,1,0,0.0
0,0.047316022,40,0,0.3772145,3668.0,21,0,1,0,2.0
0,0.00813342,66,0,0.227846519,8000.0,17,0,1,0,0.0
0,0.853691051,49,0,0.184938354,3000.0,3,0,0,0,3.0
0,0.619957244,34,1,0.081480024,5080.0,5,0,0,0,2.0
0,0.028097572,62,0,0.07717352,8292.0,10,0,0,0,0.0
0,0.862250447,61,0,0.438278439,7225.0,8,1,1,0,1.0
0,0.001145219,84,0,4.0,,10,0,0,0,0.0
0,0.975395431,41,0,0.44576495,5300.0,5,0,1,0,2.0
1,1.15455594,55,1,1.376106195,451.0,9,0,0,0,3.0
0,0.003036308,67,0,1394.0,,11,0,1,0,1.0
0,0.9999999,28,0,0.1387211,4800.0,2,0,0,0,1.0
0,0.413479326,71,0,0.326841975,8061.0,8,0,1,0,0.0
1,1.19760479,49,0,1021.0,,2,3,1,0,0.0
0,0.545917739,41,0,0.522886855,11250.0,18,0,2,0,3.0
1,0.637362637,25,1,0.0223398,1700.0,2,0,0,0,0.0
0,0.465357095,52,0,2632.0,,3,0,1,0,1.0
0,0.041317906,69,0,0.006559475,12500.0,9,0,0,0,0.0
0,0.01216116,63,0,0.012676566,2760.0,5,0,0,0,0.0
0,0.162483752,30,0,0.408528706,5416.0,10,0,1,0,1.0
0,0.028850277,73,0,0.026240458,2095.0,7,0,0,0,0.0
0,0.094110245,34,1,0.636681659,2000.0,11,0,1,0,0.0
1,0.0,44,0,6046.0,,9,0,3,0,0.0
0,0.452343075,42,0,1.114614122,3044.0,6,0,2,0,0.0
1,0.785474048,34,4,1798.0,,6,1,0,4,1.0
0,0.005794032,45,0,0.001833028,6000.0,7,0,0,0,0.0
1,0.447818371,40,0,0.724982001,8333.0,13,0,4,0,0.0
0,0.012681602,51,0,0.269430743,7500.0,15,0,2,0,2.0
1,0.9999999,39,0,0.041063929,15000.0,1,0,0,0,4.0
0,0.612351368,36,0,0.305659704,5600.0,12,0,0,0,0.0
0,0.013999569,62,0,0.247197819,3300.0,10,0,1,0,1.0
0,0.006666444,86,0,0.001499625,4000.0,4,0,0,0,0.0
0,0.9999999,49,0,0.249134948,2600.0,6,1,0,0,0.0
0,0.489629024,51,2,0.459450779,6226.0,8,0,2,0,3.0
0,0.075983277,53,1,0.013866204,30000.0,16,0,0,0,2.0
0,0.023666141,54,0,0.302355682,3862.0,8,0,1,0,1.0
0,0.934342098,41,0,0.566058528,8166.0,8,0,3,0,3.0
0,0.281557216,33,0,0.106019579,4800.0,4,0,0,0,0.0
0,0.0,83,0,1199.0,,3,0,1,0,0.0
0,1.022919551,58,0,7011.0,,10,0,1,0,0.0
0,0.1985874,32,0,0.718725819,7753.0,22,0,5,0,1.0
0,0.375631378,28,0,0.035988004,3000.0,5,0,0,0,0.0
0,0.044665099,57,1,0.569145667,3253.0,8,0,1,1,1.0
0,0.016736161,57,0,0.733362004,9300.0,18,0,4,0,2.0
0,0.28799598,53,0,2303.0,,16,0,1,0,0.0
0,0.492338441,31,0,0.009596162,2500.0,2,0,0,0,0.0
0,0.011558693,79,0,4.0,,5,0,0,0,0.0
0,0.0,25,0,0.011764706,4334.0,6,0,0,0,0.0
0,0.642465083,32,0,0.148518473,8200.0,11,0,0,0,0.0
0,0.9999999,61,1,0.6285397,1800.0,1,0,1,0,0.0
0,0.9999999,35,0,0.098469177,2416.0,2,0,0,0,0.0
1,0.083860729,33,0,7028.0,,7,0,4,0,
0,0.0,37,0,0.814041324,4500.0,3,0,2,0,2.0
0,0.116811169,38,0,0.170413123,6583.0,9,0,1,0,2.0
0,0.0,35,0,0.170493405,2046.0,4,0,0,0,0.0
0,0.008382622,75,0,0.000637186,7846.0,4,0,0,0,0.0
0,0.057024252,62,0,3098.0,,8,0,1,0,1.0
0,0.044818435,52,0,0.22316544,5300.0,16,0,1,0,1.0
0,0.952095808,23,0,15.5,1.0,1,1,0,0,0.0
0,0.130813701,70,0,0.133987239,10500.0,11,0,1,0,0.0
0,0.039836813,38,0,0.20941647,5500.0,6,0,1,0,0.0
0,0.025080775,55,0,0.009665593,9000.0,10,0,0,0,3.0
0,0.9999999,35,0,199.0,,0,0,0,0,0.0
0,0.709657259,44,0,0.414859252,6500.0,6,0,2,0,0.0
0,0.152022025,70,0,0.549709439,6366.0,7,0,4,0,0.0
0,0.045500088,64,0,3.201438849,416.0,10,0,3,0,0.0
0,0.609745793,59,0,0.324813076,5750.0,7,0,1,0,2.0
0,0.029884007,74,0,0.196908055,1228.0,5,0,1,0,0.0
0,0.669314105,67,0,6192.0,,13,0,2,0,1.0
0,0.800960187,38,0,4025.0,,14,0,1,0,2.0
0,0.298267543,65,0,0.212111111,8999.0,6,0,1,0,0.0
0,0.986168972,30,0,0.097508459,3250.0,6,0,0,0,0.0
0,0.007956134,31,0,0.076369452,2500.0,8,0,0,0,0.0
0,0.023392559,73,0,0.940030912,3234.0,19,0,2,0,0.0
0,0.0,30,0,578.0,,4,0,0,0,0.0
0,0.503526506,49,0,0.238772712,5833.0,10,0,0,0,1.0
0,0.542825109,48,0,1.521457966,1700.0,9,0,1,0,0.0
1,1.093381324,47,2,1.444699403,2178.0,8,0,2,2,1.0
0,0.9999999,28,0,0.065233692,4000.0,7,0,0,0,0.0
0,0.454298643,43,0,0.384633045,13066.0,18,0,3,0,2.0
0,0.00466563,67,0,0.306593668,4200.0,4,0,1,0,0.0
0,0.001272694,46,0,0.280539367,8750.0,6,0,1,0,0.0
1,0.6105599,45,1,0.289816815,12500.0,10,0,1,0,4.0
0,0.0,49,0,0.171565687,5000.0,8,0,0,0,0.0
0,0.0,45,0,0.0,,3,0,0,0,2.0
0,0.581752983,32,2,2647.0,,11,0,2,1,0.0
0,0.194812295,29,0,0.139534884,2708.0,5,0,0,0,0.0
0,0.140765195,47,0,0.311484516,7200.0,20,0,1,0,1.0
0,0.681901653,30,2,0.147652174,5749.0,10,0,0,0,0.0
0,0.9999999,39,1,0.242092932,2560.0,6,8,0,1,2.0
1,0.038247447,46,0,0.273454424,6000.0,11,0,1,1,2.0
0,0.492174506,46,0,2.047024952,2083.0,8,0,1,0,2.0
0,0.600057963,31,1,0.232929164,3133.0,4,0,0,0,0.0
0,0.04678961,83,0,59.0,,8,0,0,0,0.0
0,0.921198668,53,1,347.0,,2,0,0,0,
0,0.459877812,45,0,0.808150711,2600.0,8,0,1,0,2.0
0,0.986671343,27,0,0.129636049,2884.0,6,0,0,0,0.0
0,0.54635461,59,0,0.373578303,8000.0,13,0,2,0,0.0
0,0.001923036,63,0,3270.0,,6,0,3,0,
0,0.010117843,66,0,1.0,,2,0,0,0,0.0
0,0.227325756,53,0,0.082487196,11128.0,19,0,0,0,0.0
0,0.018385238,82,0,0.092317947,6000.0,6,0,0,0,0.0
0,0.622740056,43,0,0.454658001,3230.0,5,0,0,0,0.0
0,0.080307623,56,0,1464.0,,8,0,0,0,0.0
0,0.253966263,48,1,0.770661157,5323.0,23,0,2,0,3.0
0,0.072531575,57,0,0.071380471,1484.0,12,0,0,0,0.0
0,0.297412128,38,0,0.490137801,3700.0,5,0,1,0,1.0
0,0.562641845,35,0,0.052708347,15082.0,4,0,0,0,1.0
0,0.979687868,48,0,0.669902913,1132.0,6,0,0,0,0.0
0,0.007436228,70,0,0.693359861,16083.0,14,0,8,0,0.0
0,0.212380334,70,0,0.256382875,10300.0,9,0,1,0,1.0
0,0.987402519,36,0,0.439896838,8917.0,12,0,2,0,2.0
0,0.984603079,31,0,0.516056934,8500.0,9,0,2,0,2.0
0,1.03352744,45,0,0.396086544,11600.0,17,0,2,0,1.0
0,0.132818426,48,0,0.007306756,7800.0,4,0,0,0,1.0
1,1.021956088,33,1,0.107393172,4422.0,4,3,0,0,0.0
1,0.736716797,49,4,0.181509342,8241.0,5,0,0,1,1.0
1,0.026605891,45,0,0.083314819,4500.0,9,0,0,0,0.0
0,0.086101901,61,0,0.179259652,15100.0,16,0,2,0,0.0
0,0.300674831,27,0,0.100807331,4582.0,7,0,0,0,0.0
0,0.9999999,21,0,0.0,500.0,1,0,0,0,0.0
0,0.093984336,24,0,16.0,,2,0,0,0,0.0
0,0.007343521,91,0,6.0,,7,0,0,0,0.0
0,0.001294067,70,0,2441.0,,9,0,1,0,0.0
0,0.386373004,62,1,0.288152712,9900.0,11,0,1,0,0.0
1,0.9999999,24,98,54.0,,0,98,0,98,0.0
0,0.034974757,54,0,2924.0,,9,0,1,0,1.0
0,0.00197145,60,0,1.0,,5,0,0,0,
0,0.139888162,59,0,0.482868951,7500.0,14,0,2,0,1.0
0,0.252654915,72,0,0.296378583,4500.0,13,0,0,0,0.0
0,0.072139423,48,0,0.015549223,20000.0,7,0,0,0,1.0
0,0.031798472,35,0,0.01126863,2750.0,6,0,0,0,0.0
0,0.001349933,67,0,0.242217678,4400.0,3,0,1,0,1.0
0,0.284231876,35,0,0.326748748,7390.0,7,0,1,0,0.0
0,0.011262392,67,0,22.0,,7,0,0,0,0.0
0,0.284070544,31,0,0.430946792,5111.0,8,0,2,0,2.0
0,0.063276675,73,0,13.0,,3,0,0,0,0.0
1,0.9999999,30,0,0.050885961,2200.0,2,1,0,0,0.0
0,0.344242047,52,0,0.49032212,14000.0,9,0,1,0,0.0
0,0.059626108,56,0,3614.0,,11,0,2,0,0.0
0,0.64785553,31,0,324.0,,5,0,0,0,0.0
0,0.259987379,32,3,0.669724771,6866.0,15,0,3,0,0.0
0,0.193983771,50,2,0.069576421,6208.0,12,0,0,0,0.0
0,0.017474032,22,0,5.0,0.0,4,0,0,0,0.0
0,0.059887591,57,0,0.630473298,3950.0,17,0,2,0,0.0
0,0.582197011,53,1,0.898000816,2450.0,5,0,1,0,0.0
0,0.697315134,36,0,0.265942857,8749.0,5,0,1,0,2.0
0,0.028855769,83,0,18.0,,2,0,0,0,1.0
0,0.050855776,63,0,1108.0,,2,0,1,0,0.0
0,0.667268236,48,0,0.380175827,14900.0,11,0,4,0,3.0
0,0.023799048,53,0,0.281781587,7700.0,3,0,1,0,2.0
0,0.0,76,0,0.0,3621.0,2,0,0,0,0.0
0,0.005642116,64,0,274.0,,8,0,0,0,0.0
0,0.02730303,67,0,879.0,,14,0,1,0,
0,0.0,71,0,0.0,,8,0,0,0,0.0
0,0.023058267,59,0,0.200376884,6367.0,8,0,0,0,1.0
0,0.025942242,29,0,21.0,,6,0,0,0,0.0
0,0.579050273,42,0,0.385247723,4500.0,11,0,0,0,1.0
0,0.721536098,64,1,0.405227493,5164.0,11,0,1,0,0.0
0,0.092291061,28,0,1108.0,,6,0,1,0,0.0
0,0.101900245,52,0,0.097717399,14500.0,6,0,1,0,2.0
1,0.785617151,58,0,1.146297948,3362.0,12,2,3,0,0.0
0,0.415876199,76,1,0.268536554,7700.0,13,0,1,0,0.0
0,0.0127904,54,0,0.009406232,1700.0,5,0,0,0,0.0
0,0.04781173,50,0,3785.0,,9,0,4,0,0.0
0,0.122043055,33,0,0.87906047,2000.0,8,0,1,0,3.0
0,0.011616774,73,0,0.001523664,10500.0,8,0,0,0,0.0
0,1.116627791,37,2,1160.0,0.0,5,0,0,0,0.0
0,0.175077736,55,0,0.071785643,5000.0,11,0,0,0,0.0
0,0.9999999,25,0,0.440175631,910.0,1,1,0,0,0.0
0,0.531128005,46,0,1.095115681,2333.0,8,0,1,0,2.0
0,0.9999999,35,0,235.0,0.0,4,0,0,0,0.0
0,0.342069021,45,0,0.251994158,8900.0,14,0,1,0,4.0
0,0.706377396,60,0,0.840526579,6000.0,13,0,1,0,0.0
0,0.613726132,44,0,0.698325419,4000.0,20,0,2,0,0.0
0,0.0,72,0,3368.0,,6,0,1,0,0.0
0,0.267136643,53,0,0.388189739,9296.0,5,0,2,0,3.0
0,0.021177502,70,0,2.00886918,450.0,4,0,0,0,0.0
0,0.215326022,54,0,0.310798607,7750.0,16,0,1,0,0.0
0,0.511774928,68,0,2.091954023,2000.0,17,0,2,0,0.0
0,0.076115486,82,0,0.003999111,4500.0,6,0,0,0,0.0
0,0.08237703,31,0,0.737950732,2800.0,7,0,1,0,0.0
0,0.26364909,47,0,0.3448399,8400.0,10,0,2,0,3.0
0,0.268231677,61,0,0.586682663,5000.0,16,0,2,0,1.0
0,0.000199,63,0,0.472870284,7500.0,10,0,2,0,0.0
0,0.850141376,26,0,26.0,,3,0,0,0,
0,0.0,49,0,0.290930506,4244.0,8,0,2,0,0.0
0,0.0,63,0,3365.0,,9,0,2,0,0.0
0,0.0,61,0,3353.0,,7,0,2,0,0.0
0,0.119887067,39,0,0.353564644,10000.0,16,0,3,0,4.0
1,1.009768893,39,2,0.52037752,4661.0,11,0,0,0,0.0
0,0.021163659,61,0,0.412627369,10500.0,11,0,2,0,0.0
0,0.004779097,90,0,0.0014997,3333.0,3,0,0,0,0.0
0,0.108687241,56,1,2101.0,,6,0,1,0,
0,1.00279972,49,0,0.182906636,7850.0,7,0,1,0,1.0
0,0.6964342,65,1,0.140063425,11351.0,9,0,1,0,1.0
0,0.051934082,39,0,886.0,,7,0,0,0,0.0
0,0.0,29,0,473.0,,5,0,0,0,1.0
0,0.147837491,58,2,0.328953007,7000.0,10,0,1,0,1.0
0,0.018296241,70,0,0.00441791,8374.0,12,0,0,0,0.0
0,0.35060664,68,1,0.250503571,5460.0,8,0,1,0,0.0
0,0.851866966,32,2,0.110370441,10500.0,8,0,0,0,0.0
0,0.065715514,58,0,0.149489322,14000.0,6,0,1,0,0.0
0,0.770027056,31,2,0.457159287,1738.0,10,0,1,0,1.0
0,0.062215639,70,0,0.01586369,1701.0,4,0,0,0,0.0
0,0.9999999,91,0,0.0,,0,0,0,0,0.0
0,0.356736511,36,0,0.192255619,3692.0,4,0,0,0,0.0
0,0.768007084,49,0,3892.0,,7,0,3,0,0.0
0,0.356427777,69,0,0.063197472,25000.0,10,1,1,0,0.0
0,0.392817475,50,1,0.002844575,148000.0,2,0,0,0,1.0
0,0.088249634,68,1,7.5e-05,40000.0,4,0,0,0,0.0
0,0.011986638,70,1,0.474210316,2500.0,14,0,1,0,0.0
0,0.828450902,26,1,0.558933778,2400.0,8,0,0,0,0.0
0,0.100922361,51,0,2226.0,,13,0,1,0,2.0
0,0.772848347,42,1,0.136906525,10130.0,7,1,0,0,2.0
0,0.683983533,28,0,0.100842778,3440.0,5,0,0,0,0.0
0,0.038209737,34,0,0.050894911,10000.0,9,0,0,0,1.0
0,0.057588482,60,0,0.067109544,7375.0,3,0,0,0,0.0
0,0.268252773,65,0,0.364132081,3300.0,5,0,2,0,0.0
0,0.028984528,71,0,0.001862776,6441.0,7,0,0,0,0.0
0,0.017379256,46,0,0.424049874,8340.0,9,0,2,0,3.0
0,0.021532853,57,0,0.249147159,8500.0,11,0,1,0,1.0
0,0.0,41,0,0.175743225,3800.0,5,0,0,0,2.0
0,0.185553958,51,0,0.51010929,7319.0,10,0,2,0,3.0
0,0.9999999,61,1,1.311250714,1750.0,2,0,2,0,1.0
0,0.84318794,40,0,0.444636854,9816.0,14,0,3,0,2.0
0,0.619645917,63,1,0.1667117,3700.0,3,1,0,0,0.0
0,0.169683831,67,2,0.274779362,11783.0,11,0,1,0,0.0
0,0.001375338,71,0,117.0,,10,0,0,0,0.0
0,1.087481558,56,0,0.396402398,1500.0,5,0,0,0,0.0
0,0.101438809,41,1,0.067866517,8000.0,7,0,0,0,1.0
0,0.061787751,45,0,0.323397772,10500.0,17,0,2,0,4.0
0,0.027460708,54,0,0.328033598,6666.0,11,0,2,0,4.0
0,0.056152406,65,0,0.327294554,9162.0,7,0,1,0,1.0
0,0.572485165,35,0,0.447047287,9177.0,12,0,1,0,3.0
0,0.01806664,35,1,0.198114555,7000.0,11,0,1,0,1.0
0,0.312124703,50,1,0.588245523,5750.0,11,0,1,0,0.0
0,0.629420085,32,0,0.162070634,6200.0,10,0,0,0,2.0
0,0.547268708,46,1,0.286611147,7804.0,9,0,1,0,2.0
0,0.592670916,54,0,0.515259985,10615.0,11,0,3,0,2.0
0,0.130233415,59,0,0.344019304,2900.0,4,0,1,0,0.0
0,0.9999999,24,1,0.00660793,907.0,4,1,0,0,0.0
0,0.021143753,43,1,0.534407717,8500.0,18,0,2,0,2.0
0,0.843405402,56,1,0.592719888,6400.0,5,0,2,0,1.0
0,0.368996252,54,2,0.473994478,13400.0,21,0,2,0,1.0
0,0.105509342,51,0,2368.0,,9,0,3,0,1.0
0,0.431966772,33,0,0.289386007,2100.0,5,0,0,0,0.0
0,0.572669837,62,5,0.317097317,10100.0,12,0,2,0,0.0
0,0.707838658,43,0,0.40402096,9350.0,7,0,1,1,2.0
0,0.520078719,67,0,0.390067253,3865.0,12,0,1,0,0.0
0,0.0,52,1,3.079447569,14046.0,12,0,3,0,0.0
0,0.228988616,31,0,0.115656721,3250.0,7,0,0,0,0.0
0,0.047081949,42,0,0.25111177,16864.0,11,0,2,0,4.0
0,0.9999999,23,0,0.208992506,1200.0,1,0,0,0,0.0
0,0.987956644,56,1,0.223542117,8333.0,11,0,1,0,3.0
0,0.0,66,0,1525.0,0.0,5,0,1,0,0.0
0,0.204745707,33,0,0.540607345,5663.0,13,0,2,0,2.0
0,0.650017453,63,0,0.603816707,8750.0,17,0,2,0,1.0
1,0.398878958,46,0,0.241174633,3200.0,4,3,1,0,0.0
0,0.268090532,71,0,0.449268941,2256.0,13,0,0,0,0.0
0,0.43504666,56,0,491.0,,4,0,0,0,3.0
0,0.0,54,2,0.447095844,7626.0,8,0,1,0,2.0
0,0.697520538,42,0,0.266228921,6700.0,11,0,1,0,0.0
0,0.004599816,67,0,7.0,,4,0,0,0,0.0
0,0.0,27,0,0.071979434,3500.0,4,0,0,0,0.0
0,0.0,56,0,0.498908297,1831.0,3,0,1,0,1.0
0,0.30213171,45,0,2431.0,0.0,9,0,1,0,5.0
0,0.155979874,41,0,0.117176565,5000.0,4,0,0,0,1.0
0,0.034836896,77,0,0.006079027,6250.0,4,0,0,0,0.0
0,0.060743256,54,0,0.502797762,1250.0,10,0,1,0,0.0
0,0.901238304,50,0,0.282762692,6775.0,6,0,0,0,1.0
0,0.131600211,63,0,0.576325656,5600.0,28,0,2,0,0.0
0,0.42067006,33,0,1.321824104,1534.0,8,0,0,0,0.0
0,0.0,80,0,0.0,,7,0,0,0,0.0
0,0.749986302,48,0,0.307118534,6166.0,9,0,1,0,1.0
0,0.021291377,74,0,0.309922519,4000.0,7,0,1,0,0.0
0,0.128935532,24,0,0.008526188,820.0,1,0,0,0,0.0
0,0.002155418,63,0,0.277227723,100.0,23,0,0,0,0.0
0,0.09118449,25,0,9.0,,3,0,0,0,
1,0.326570236,61,0,0.161356329,3420.0,7,0,0,0,0.0
0,0.148660837,33,0,0.011290967,10007.0,4,0,0,0,0.0
0,0.144668886,66,0,0.107910302,23500.0,7,0,1,0,2.0
0,0.082576988,85,0,0.316370809,2534.0,11,0,0,0,0.0
0,0.0,33,0,0.372876214,3295.0,6,0,1,0,0.0
0,0.001936649,45,0,2813.0,,9,0,2,0,0.0
1,0.948893095,29,0,0.31467413,2500.0,8,1,0,2,0.0
0,0.048269599,42,0,0.706470425,3600.0,15,0,2,0,1.0
0,0.9999999,48,0,403.0,,3,0,0,0,
0,0.809213385,59,0,0.425359151,1600.0,6,0,1,0,0.0
0,0.092494622,65,0,0.133014562,4600.0,5,0,1,0,0.0
0,0.038180372,46,0,0.313102799,4250.0,8,1,0,0,3.0
0,0.064295898,68,0,0.010189506,10500.0,13,0,0,0,0.0
0,0.772826583,67,0,0.625139043,6292.0,11,0,1,0,3.0
0,0.328143351,74,0,0.189760571,3925.0,8,0,2,0,0.0
0,0.14060824,57,0,2665.0,,8,0,2,0,0.0
0,0.003576854,86,0,4.0,,5,0,0,0,0.0
0,0.9999999,79,0,1.0,,0,0,0,0,
0,0.844840487,28,1,0.300708038,2400.0,10,0,0,0,0.0
1,0.509118382,45,0,0.408892671,9400.0,15,0,2,0,1.0
0,0.44244956,38,2,0.036990752,4000.0,3,0,0,0,0.0
0,0.095761898,60,0,0.182629517,9187.0,9,0,2,0,0.0
0,0.175882412,49,0,0.202399747,9500.0,3,0,1,0,0.0
1,0.694095823,45,0,0.554904327,5800.0,25,0,2,0,0.0
1,0.908681886,50,2,0.473601999,3200.0,4,0,1,0,0.0
0,0.784627424,23,1,0.455684455,2154.0,5,0,0,0,0.0
0,0.23551681,52,0,2199.0,,10,0,1,0,0.0
0,0.044326545,75,0,0.300064185,3115.0,7,0,1,0,0.0
0,0.004795796,59,0,0.958056809,3766.0,15,0,1,0,1.0
0,0.966675923,60,0,1207.0,,6,0,1,0,0.0
0,0.092381077,69,0,0.332303218,5500.0,9,0,1,0,0.0
0,0.088331289,63,0,0.557904853,4161.0,13,0,4,0,0.0
0,0.961100972,37,0,0.353330257,6500.0,4,0,0,0,2.0
0,0.151912549,36,0,0.266394467,12000.0,22,0,2,0,0.0
0,0.00511959,53,0,820.0,,2,0,1,0,0.0
1,0.678054878,43,1,0.146118721,4598.0,8,0,0,1,0.0
0,0.056390008,54,0,2126.0,,8,0,1,0,0.0
1,0.9999999,41,0,0.0,2100.0,0,0,0,0,0.0
1,0.613650413,35,0,0.25934813,5000.0,8,0,0,1,2.0
0,0.488562245,64,0,0.537231805,4753.0,12,0,2,0,0.0
0,0.309507484,61,0,0.557984537,3750.0,17,0,2,0,0.0
0,0.762678494,46,0,0.330976669,9900.0,15,0,2,0,2.0
0,0.089802387,55,0,0.527311674,2800.0,18,0,1,0,0.0
0,0.042122417,51,0,0.171221788,10500.0,4,0,1,0,1.0
0,0.144889143,54,1,910.0,,9,0,1,0,
0,0.413260858,63,0,0.08722634,5800.0,9,0,0,0,0.0
0,0.9999999,82,0,0.0,,3,0,0,0,0.0
0,0.731280181,56,0,0.471727708,12750.0,23,0,2,0,0.0
0,0.268494046,64,0,0.195850519,8000.0,9,0,1,0,2.0
0,0.9999999,61,0,0.0,,6,0,0,0,0.0
0,0.988892054,23,1,245.0,,6,0,0,0,1.0
0,0.256522625,32,0,0.388575458,1417.0,7,0,0,0,0.0
0,0.0,59,0,0.157466904,25833.0,8,0,1,0,0.0
0,0.080120612,52,0,0.362081426,4150.0,10,0,1,0,1.0
0,0.133063118,61,0,0.781660609,3576.0,11,0,2,0,2.0
0,0.508816579,53,0,5.352290679,632.0,6,0,2,0,3.0
0,0.488819721,46,0,0.514777657,7375.0,12,0,2,0,1.0
0,0.112120452,62,0,0.359852169,5140.0,8,0,1,0,0.0
0,0.03271131,45,0,1632.0,,6,0,1,0,0.0
0,0.549612424,37,1,0.245822102,7419.0,10,0,1,0,5.0
0,0.9999999,40,0,0.639869281,1529.0,5,0,1,0,1.0
0,0.028165906,70,0,0.254032258,6447.0,9,0,1,0,1.0
0,0.06851268,43,1,1950.0,,8,0,1,0,0.0
0,0.364128648,41,0,2107.0,,5,0,1,0,1.0
0,0.004999888,85,0,0.00179964,3333.0,10,0,0,0,0.0
0,0.017689823,54,0,0.60725507,3500.0,15,0,1,0,0.0
0,0.000153838,37,3,0.440007868,5083.0,10,0,1,0,0.0
0,0.178393247,47,0,0.046035806,4300.0,8,0,0,0,1.0
0,0.725374967,45,4,0.563885089,3654.0,12,1,2,2,0.0
0,0.884732895,52,1,0.465785511,5976.0,5,0,1,0,1.0
0,0.100985573,46,0,0.285875229,7100.0,5,0,1,0,0.0
0,0.996154142,70,0,2608.0,,6,0,1,0,0.0
0,0.002344747,84,0,2.0,,3,0,0,0,0.0
0,0.013814587,30,0,0.403215266,7650.0,11,0,3,0,0.0
0,0.031081987,50,0,0.254126277,7633.0,14,0,2,0,3.0
0,0.021948181,49,0,0.101053769,3700.0,5,0,0,0,0.0
0,0.090162688,56,0,0.816079415,9166.0,6,0,1,0,0.0
0,0.0,24,0,0.634591961,820.0,3,0,0,0,0.0
0,0.072515609,70,0,186.0,,13,0,0,0,1.0
0,0.017882248,49,0,0.310654484,25500.0,13,0,3,0,1.0
1,1.115261271,29,3,0.284431138,4675.0,12,0,0,3,2.0
0,0.046134512,56,0,0.010864278,12333.0,7,0,0,0,2.0
0,0.036640086,51,0,0.017651888,2435.0,6,0,0,0,0.0
0,0.802936337,51,0,0.22979798,3959.0,8,1,0,1,0.0
1,0.025857734,59,0,0.605872388,7083.0,19,0,1,0,0.0
0,0.126709946,62,0,0.238213207,12916.0,20,0,1,0,0.0
0,0.9999999,57,0,2447.0,,5,0,1,0,0.0
0,0.137916378,44,0,0.368498303,10900.0,8,0,3,0,1.0
0,0.389550681,73,0,4811.0,,12,0,2,0,0.0
0,0.188640568,55,0,0.045188937,7700.0,3,0,1,0,2.0
0,0.241144648,45,0,0.264021888,5116.0,9,0,1,0,1.0
1,0.063049313,94,1,20809.0,0.0,13,1,0,1,0.0
0,0.129090322,52,0,0.339652303,10813.0,9,0,2,0,2.0
0,0.035192961,37,0,0.059555556,5624.0,4,0,0,0,1.0
1,0.995286388,42,1,0.505749042,6000.0,14,0,1,0,1.0
0,0.106191686,52,0,0.311261221,11250.0,21,0,3,0,0.0
0,0.007884167,63,0,0.005597761,2500.0,5,0,0,0,0.0
0,0.0,62,0,0.447063806,7083.0,11,0,1,0,1.0
0,0.828847396,66,0,1.008952447,8600.0,21,0,2,0,1.0
0,0.00979853,68,0,60.0,,17,0,0,0,0.0
0,0.455142176,62,0,0.360682154,7446.0,10,0,2,0,3.0
0,0.004842381,61,0,3.0,,2,0,0,0,
0,0.013255979,40,0,0.149500217,2300.0,7,0,0,0,1.0
0,0.007524628,68,0,2078.0,,11,0,1,0,1.0
0,0.000777749,86,0,0.0,2298.0,6,0,0,0,0.0
0,0.0,50,0,0.44263934,4000.0,9,0,2,0,0.0
0,0.042084338,78,0,0.014498188,8000.0,10,0,0,0,1.0
1,0.569575139,59,2,1.04439778,6666.0,21,1,1,0,3.0
0,0.031258149,59,0,0.235516373,7145.0,25,0,2,0,0.0
0,0.705131478,43,2,543.0,,5,0,0,0,2.0
0,0.270372963,39,0,0.559990771,4333.0,7,0,1,0,0.0
0,0.058890147,36,0,0.160453044,4237.0,14,0,0,0,0.0
0,0.710934187,36,0,1.680216802,3320.0,14,0,1,0,0.0
0,0.03646391,40,0,0.011415715,12000.0,4,0,0,0,4.0
0,0.065765912,71,0,0.021863613,3841.0,6,0,0,0,0.0
0,0.098543781,36,0,0.315557926,7500.0,10,0,2,0,3.0
0,0.507714401,55,0,0.245972404,12972.0,9,0,1,0,0.0
0,0.423050254,30,0,1820.0,,6,0,1,0,0.0
0,0.01048218,33,0,1059.0,,6,0,1,0,0.0
1,0.9999999,38,0,0.212694126,1480.0,1,0,0,0,2.0
0,0.613697669,50,0,4320.0,,17,0,3,0,
0,0.940962761,59,2,0.92451887,4000.0,7,0,2,1,0.0
0,0.011628781,58,0,1639.0,,3,0,1,0,
0,0.362547775,60,1,7232.0,,12,0,2,1,0.0
0,0.9999999,36,1,0.2669803,3400.0,2,1,0,0,0.0
0,0.496388581,56,0,0.170164956,19580.0,12,0,1,0,1.0
0,0.343710778,43,0,0.226760444,11800.0,4,0,1,0,3.0
0,0.253717611,49,0,0.24730209,13250.0,19,0,2,0,0.0
0,0.018540048,66,0,2.432432432,887.0,13,0,1,0,0.0
0,0.170330025,37,0,0.172934024,4440.0,8,0,0,0,2.0
